Air temperature,Process temperature,Temperature Diff,Rotational speed,Torque,Power,Tool wear,Target
297.0,307.7,10.699999999999989,1502,39.4,6197.203935999999,126,No Failure
297.0,307.7,10.699999999999989,1315,60.1,8276.178679999999,128,No Failure
297.0,307.7,10.699999999999989,1261,51.1,6747.853112,130,No Failure
297.1,307.8,10.699999999999989,1406,60.4,8893.073728,133,No Failure
297.1,307.8,10.699999999999989,1584,42.3,7016.575104,135,No Failure
297.1,307.8,10.699999999999989,1443,43.9,6633.771143999999,137,No Failure
297.2,307.9,10.699999999999989,1580,35.8,5923.3820799999985,140,No Failure
297.2,307.9,10.699999999999989,1825,24.6,4701.404399999999,142,No Failure
297.2,307.9,10.699999999999989,1469,48.2,7414.783375999999,144,No Failure
297.2,307.9,10.699999999999989,1493,38.4,6003.723263999999,146,No Failure
297.3,308.0,10.699999999999989,1598,29.4,4919.871263999999,148,No Failure
297.2,307.9,10.699999999999989,1450,37.2,5648.5968,151,No Failure
297.2,307.9,10.699999999999989,1632,37.5,6408.864,156,No Failure
297.1,307.9,10.799999999999955,1980,20.3,4209.11568,159,No Failure
297.2,308.0,10.800000000000011,1474,43.7,6745.413136,162,No Failure
297.2,307.9,10.699999999999989,1540,37.1,5983.07248,164,No Failure
297.1,307.9,10.799999999999955,1609,38.9,6554.435272,166,No Failure
297.1,308.0,10.899999999999977,1467,42.8,6575.117471999999,169,No Failure
297.1,307.9,10.799999999999955,1492,39.4,6155.944255999999,171,No Failure
297.0,307.9,10.899999999999977,1493,46.1,7207.594856,173,No Failure
297.0,307.8,10.800000000000011,1500,39.9,6267.491999999999,175,No Failure
297.1,307.8,10.699999999999989,1477,36.6,5660.974704,177,No Failure
297.1,307.9,10.799999999999955,1342,49.1,6900.231183999999,179,No Failure
297.1,307.8,10.699999999999989,1538,34.3,5524.336047999999,181,No Failure
297.2,307.9,10.699999999999989,1337,58.1,8134.618183999999,184,No Failure
297.3,307.9,10.599999999999966,1417,41.8,6202.6284319999995,186,No Failure
297.4,308.0,10.600000000000023,1383,46.2,6691.042512,188,No Failure
297.4,308.0,10.600000000000023,1440,42.4,6393.78432,190,No Failure
297.3,307.9,10.599999999999966,1579,34.4,5688.139072,193,No Failure
297.2,307.9,10.699999999999989,1441,40.0,6036.060799999999,195,No Failure
297.2,307.9,10.699999999999989,1530,35.9,5751.95544,197,No Failure
297.2,308.0,10.800000000000011,1705,26.0,4642.2375999999995,200,No Failure
297.2,308.0,10.800000000000011,1435,43.0,6461.7476,202,No Failure
297.2,308.1,10.900000000000034,1340,61.3,8601.91024,207,OSF
297.2,308.1,10.900000000000034,1431,49.7,7447.759703999999,210,No Failure
297.3,308.2,10.899999999999977,1396,52.7,7704.1666239999995,212,OSF
297.3,308.1,10.800000000000011,1369,52.0,7454.80736,214,No Failure
297.3,308.1,10.800000000000011,1615,35.4,5986.94712,217,TWF
297.2,308.1,10.900000000000034,1662,31.3,5447.597231999999,0,No Failure
297.3,308.2,10.899999999999977,1553,33.5,5448.11036,2,No Failure
297.4,308.2,10.800000000000011,1536,34.6,5565.4072320000005,4,No Failure
297.4,308.3,10.900000000000034,1548,46.6,7554.165696,7,No Failure
297.4,308.3,10.900000000000034,1706,30.9,5520.356687999999,9,No Failure
297.4,308.3,10.900000000000034,1366,45.5,6508.66216,11,No Failure
297.5,308.4,10.899999999999977,1440,35.9,5413.605119999999,13,No Failure
297.5,308.4,10.899999999999977,1685,28.1,4958.334919999999,15,No Failure
297.4,308.3,10.900000000000034,1444,44.0,6653.48992,18,No Failure
297.4,308.3,10.900000000000034,1395,48.7,7114.31028,21,No Failure
297.4,308.3,10.900000000000034,1483,38.8,6025.630687999999,23,No Failure
297.5,308.4,10.899999999999977,1403,44.3,6508.651687999999,25,No Failure
297.5,308.4,10.899999999999977,1793,23.9,4487.534744,28,No Failure
297.4,308.3,10.900000000000034,1723,28.8,5196.457727999999,33,No Failure
297.4,308.2,10.800000000000011,1386,41.0,5950.818719999999,35,No Failure
297.4,308.2,10.800000000000011,1585,46.2,7668.33144,37,No Failure
297.3,308.1,10.800000000000011,1731,27.7,5021.1878639999995,42,No Failure
297.3,308.3,11.0,1519,37.7,5996.926936,45,No Failure
297.3,308.2,10.899999999999977,1896,24.4,4844.5985279999995,47,No Failure
297.3,308.3,11.0,2358,14.9,3679.2534240000005,49,No Failure
297.3,308.3,11.0,1341,51.9,7288.292087999999,51,No Failure
297.3,308.3,11.0,1550,37.0,6005.692,54,No Failure
297.3,308.3,11.0,1309,61.5,8430.326519999999,56,No Failure
297.3,308.4,11.099999999999966,1599,32.9,5509.015512,58,No Failure
297.4,308.4,11.0,1343,40.0,5625.5584,61,No Failure
297.4,308.4,11.0,1378,39.9,5757.735983999999,63,No Failure
297.4,308.4,11.0,1603,34.6,5808.1691359999995,65,No Failure
297.4,308.4,11.0,1664,28.1,4896.539648,67,No Failure
297.3,308.4,11.099999999999966,1488,37.4,5827.793663999999,69,No Failure
297.3,308.4,11.099999999999966,1370,50.5,7245.053199999999,71,No Failure
297.3,308.5,11.199999999999989,1545,34.3,5549.479319999999,74,No Failure
297.4,308.5,11.100000000000023,1566,31.4,5149.333727999999,76,No Failure
297.4,308.6,11.200000000000045,1820,24.6,4688.52384,79,No Failure
297.4,308.6,11.200000000000045,1901,22.1,4399.507112,81,No Failure
297.4,308.5,11.100000000000023,1638,32.2,5523.309792,84,No Failure
297.3,308.4,11.099999999999966,1521,38.2,6084.462384,87,No Failure
297.3,308.4,11.099999999999966,1864,23.1,4509.075648,90,No Failure
297.3,308.3,11.0,1430,41.9,6274.508239999999,95,No Failure
297.3,308.4,11.099999999999966,1686,34.5,6091.24824,97,No Failure
297.2,308.3,11.100000000000023,1326,57.2,7942.718783999999,100,No Failure
297.2,308.3,11.100000000000023,1805,25.6,4838.90176,103,No Failure
297.2,308.3,11.100000000000023,1453,45.8,6968.843727999999,105,No Failure
297.2,308.4,11.199999999999989,1863,26.0,5072.42736,110,No Failure
297.2,308.3,11.100000000000023,1576,35.3,5825.866815999999,113,No Failure
297.2,308.3,11.100000000000023,1419,39.7,5899.327896,115,No Failure
297.2,308.4,11.199999999999989,1833,25.2,4837.184351999999,117,No Failure
297.2,308.4,11.199999999999989,2182,17.3,3953.033392,119,No Failure
297.2,308.3,11.100000000000023,1656,30.3,5254.514496,124,No Failure
297.1,308.2,11.099999999999966,1351,56.6,8007.582352,126,No Failure
297.1,308.2,11.099999999999966,1790,30.3,5679.69864,128,No Failure
297.2,308.2,11.0,1678,28.1,4937.736496,133,No Failure
297.1,308.2,11.099999999999966,1427,45.2,6754.481887999999,136,No Failure
297.0,308.1,11.100000000000023,1429,54.0,8080.82352,138,No Failure
297.2,308.1,10.900000000000034,1770,27.2,5041.639679999999,140,No Failure
297.2,308.1,10.900000000000034,1689,31.2,5518.408895999999,145,No Failure
297.2,308.1,10.900000000000034,1554,41.3,6720.950543999999,147,No Failure
297.3,308.1,10.800000000000011,1506,36.0,5677.499519999999,150,No Failure
297.2,308.1,10.900000000000034,1474,44.3,6838.027504,152,No Failure
297.3,308.1,10.800000000000011,1762,26.1,4815.884304,154,No Failure
297.3,308.1,10.800000000000011,1566,35.7,5854.4972640000005,156,No Failure
297.3,308.1,10.800000000000011,1554,42.4,6899.958911999998,158,No Failure
297.2,308.0,10.800000000000011,1869,25.4,4971.330671999999,163,No Failure
297.3,308.0,10.699999999999989,1527,35.1,5612.751144,165,No Failure
297.2,307.9,10.699999999999989,1309,49.6,6799.092608,167,No Failure
297.2,307.9,10.699999999999989,1541,35.7,5761.034664,169,No Failure
297.2,307.9,10.699999999999989,1326,75.4,10469.947488,172,PWF
297.1,307.9,10.799999999999955,1365,54.0,7718.9112,174,No Failure
297.1,307.8,10.699999999999989,1428,43.7,6534.904992,179,No Failure
297.1,307.8,10.699999999999989,1681,27.6,4858.547232,181,No Failure
297.1,307.9,10.799999999999955,1662,26.9,4681.800815999999,183,No Failure
297.2,307.9,10.699999999999989,1989,20.3,4228.248024,186,No Failure
297.2,307.9,10.699999999999989,1747,29.0,5305.42936,188,No Failure
297.2,308.0,10.800000000000011,1765,31.1,5748.23788,191,No Failure
297.3,308.1,10.800000000000011,1568,34.4,5648.513023999999,194,No Failure
297.3,308.1,10.800000000000011,1709,30.6,5476.374288,196,No Failure
297.3,308.1,10.800000000000011,1370,58.8,8435.82432,199,No Failure
297.3,308.1,10.800000000000011,1458,45.7,6977.556432,202,No Failure
297.2,308.1,10.900000000000034,1712,30.9,5539.771776,204,No Failure
297.3,308.1,10.800000000000011,1642,36.9,6344.963855999999,206,No Failure
297.3,308.1,10.800000000000011,1468,49.8,7655.702207999999,0,No Failure
297.3,308.1,10.800000000000011,1477,52.3,8089.316311999999,2,No Failure
297.3,308.2,10.899999999999977,1446,53.5,8101.24392,7,No Failure
297.3,308.2,10.899999999999977,1653,31.4,5435.407823999999,9,No Failure
297.3,308.3,11.0,1494,38.2,5976.454176,14,No Failure
297.3,308.2,10.899999999999977,1490,41.0,6397.3448,16,No Failure
297.4,308.3,10.900000000000034,1550,47.8,7758.7047999999995,18,No Failure
297.3,308.2,10.899999999999977,1677,34.9,6128.978855999999,21,No Failure
297.4,308.3,10.900000000000034,1854,21.8,4232.489184,24,No Failure
297.5,308.5,11.0,1662,30.3,5273.552591999999,26,No Failure
297.5,308.6,11.100000000000023,1440,38.8,5850.915839999999,29,No Failure
297.5,308.6,11.100000000000023,1513,39.7,6290.121992,32,No Failure
297.6,308.6,11.0,1389,49.0,7127.347919999999,34,No Failure
297.6,308.6,11.0,1351,51.0,7215.31272,37,No Failure
297.6,308.6,11.0,1482,38.3,5943.970031999999,39,No Failure
297.6,308.6,11.0,1744,28.5,5205.00288,42,No Failure
297.6,308.7,11.099999999999966,1476,39.0,6028.10208,44,No Failure
297.6,308.6,11.0,1444,48.2,7288.595776,46,No Failure
297.6,308.7,11.099999999999966,1659,32.1,5576.7484079999995,49,No Failure
297.6,308.7,11.099999999999966,1475,46.6,7197.9292,54,No Failure
297.6,308.6,11.0,1526,42.1,6727.694511999999,57,No Failure
297.4,308.4,11.0,1675,29.5,5174.477,59,No Failure
297.4,308.4,11.0,1525,38.7,6180.3126,62,No Failure
297.3,308.3,11.0,1396,45.9,6710.080607999999,64,No Failure
297.4,308.4,11.0,1580,41.2,6816.853120000001,66,No Failure
297.4,308.5,11.100000000000023,1462,42.8,6552.707391999999,68,No Failure
297.4,308.4,11.0,1426,50.4,7526.268287999999,70,No Failure
297.4,308.5,11.100000000000023,1569,34.2,5619.254256,72,No Failure
297.4,308.5,11.100000000000023,1477,40.7,6295.127608,74,No Failure
297.4,308.5,11.100000000000023,1761,27.2,5016.004223999999,76,No Failure
297.5,308.6,11.100000000000023,1486,45.9,7142.678927999999,78,No Failure
297.6,308.6,11.0,1664,30.1,5245.047808,81,No Failure
297.6,308.6,11.0,1576,32.7,5396.766144,83,No Failure
297.6,308.6,11.0,1463,46.7,7154.690312,85,No Failure
297.6,308.6,11.0,1585,42.0,6971.2104,90,No Failure
297.7,308.7,11.0,1479,45.7,7078.056216,93,No Failure
297.7,308.7,11.0,1449,40.2,6099.919056,95,No Failure
297.7,308.8,11.100000000000023,1404,50.3,7395.452063999999,97,No Failure
297.7,308.7,11.0,1694,29.1,5162.214288,102,No Failure
297.7,308.7,11.0,1731,28.4,5148.077087999999,104,No Failure
297.6,308.6,11.0,1522,37.0,5897.20208,106,No Failure
297.5,308.5,11.0,1536,36.9,5935.362047999999,108,No Failure
297.5,308.5,11.0,1373,39.9,5736.844343999999,110,No Failure
297.5,308.5,11.0,1597,36.4,6087.457375999999,112,No Failure
297.6,308.5,10.899999999999977,1678,34.2,6009.6294720000005,114,No Failure
297.6,308.5,10.899999999999977,1452,42.6,6477.476544,116,No Failure
297.5,308.5,11.0,1447,41.6,6303.641344,118,No Failure
297.6,308.5,10.899999999999977,1574,37.1,6115.166287999999,121,No Failure
297.6,308.6,11.0,1528,40.0,6400.4864,123,No Failure
297.7,308.7,11.0,1688,27.2,4808.072192,125,No Failure
297.6,308.6,11.0,1393,40.4,5893.348383999999,127,No Failure
297.5,308.6,11.100000000000023,1429,50.5,7557.06644,129,No Failure
297.5,308.6,11.100000000000023,1347,57.0,8040.29688,132,No Failure
297.6,308.6,11.0,1553,40.5,6586.521479999999,135,No Failure
297.5,308.6,11.100000000000023,1260,53.6,7072.369919999999,137,No Failure
297.5,308.6,11.100000000000023,1546,33.8,5472.122656,139,No Failure
297.5,308.6,11.100000000000023,1596,36.0,6016.79232,141,No Failure
297.5,308.5,11.0,1340,57.4,8054.64352,143,No Failure
297.5,308.4,10.899999999999977,1369,54.8,7856.220063999999,145,No Failure
297.5,308.5,11.0,1462,52.3,8007.163471999998,148,No Failure
297.4,308.4,11.0,1487,46.2,7194.2011680000005,150,No Failure
297.5,308.6,11.100000000000023,1510,35.5,5613.5156,155,No Failure
297.5,308.5,11.0,1671,28.0,4899.63936,158,No Failure
297.5,308.5,11.0,1612,30.0,5064.2591999999995,163,No Failure
297.6,308.6,11.0,1509,39.7,6273.492456,166,No Failure
297.6,308.6,11.0,1415,47.3,7008.857239999999,169,No Failure
297.6,308.6,11.0,2384,14.4,3594.9957119999995,171,No Failure
297.6,308.6,11.0,1326,62.4,8664.784128,173,No Failure
297.6,308.6,11.0,1390,53.4,7772.94672,175,No Failure
297.6,308.7,11.099999999999966,1392,41.2,6005.733888,178,No Failure
297.6,308.8,11.199999999999989,1385,44.4,6439.65168,181,No Failure
297.7,308.8,11.100000000000023,1896,24.5,4864.453439999999,186,No Failure
297.7,308.7,11.0,1474,46.8,7223.920703999999,188,No Failure
297.7,308.8,11.100000000000023,1388,45.6,6628.022016,190,No Failure
297.7,308.9,11.199999999999989,1715,27.2,4884.97856,193,No Failure
297.8,308.9,11.099999999999966,1650,32.2,5563.7736,195,No Failure
297.8,308.9,11.099999999999966,1871,25.6,5015.836672,200,TWF
297.8,309.0,11.199999999999989,1403,64.2,9432.402672,0,PWF
297.8,308.9,11.099999999999966,1518,40.4,6422.184383999999,2,No Failure
297.9,309.1,11.200000000000045,1504,43.0,6772.45184,4,No Failure
297.8,309.0,11.199999999999989,1340,56.9,7984.4811199999995,6,No Failure
297.9,309.1,11.200000000000045,1435,44.7,6717.21204,8,No Failure
297.9,309.1,11.200000000000045,1507,36.9,5823.301175999999,13,No Failure
297.9,309.1,11.200000000000045,1521,36.1,5749.976231999999,15,No Failure
297.8,309.0,11.199999999999989,1576,45.0,7426.742399999999,17,No Failure
297.9,309.1,11.200000000000045,1543,36.6,5913.936336,20,No Failure
298.0,309.2,11.199999999999989,1665,36.6,6381.53208,22,No Failure
297.9,309.1,11.200000000000045,1442,50.3,7595.613871999999,24,No Failure
297.9,309.0,11.100000000000023,1629,29.0,4947.07752,26,No Failure
297.9,309.0,11.100000000000023,1379,47.3,6830.540023999999,28,No Failure
297.9,309.0,11.100000000000023,1502,40.2,6323.0354879999995,30,No Failure
297.9,309.1,11.200000000000045,1595,32.0,5344.908799999999,32,No Failure
298.0,309.0,11.0,1439,38.5,5801.645079999999,34,No Failure
297.9,309.0,11.100000000000023,1970,21.6,4456.04544,37,No Failure
297.9,309.0,11.100000000000023,1562,35.8,5855.900511999999,40,No Failure
297.9,309.0,11.100000000000023,1530,40.9,6553.06344,42,No Failure
297.9,308.9,11.0,1393,40.6,5922.523376,45,No Failure
297.9,309.0,11.100000000000023,1532,37.6,6032.207104,47,No Failure
298.0,308.9,10.899999999999977,1607,37.7,6344.3460079999995,49,No Failure
297.9,308.8,10.900000000000034,1469,49.0,7537.85032,51,No Failure
297.9,308.8,10.900000000000034,1538,37.6,6055.831936,54,No Failure
297.9,308.8,10.900000000000034,1613,31.4,5303.8795039999995,57,No Failure
297.9,308.8,10.900000000000034,1602,32.1,5385.142224,59,No Failure
297.8,308.7,10.899999999999977,1404,44.2,6498.5880959999995,62,No Failure
297.8,308.8,11.0,1548,36.9,5981.732063999999,64,No Failure
297.8,308.8,11.0,1559,35.2,5746.698496,66,No Failure
297.8,308.8,11.0,1621,36.1,6128.015432,68,No Failure
297.8,308.8,11.0,1579,32.9,5440.109751999999,70,No Failure
297.9,308.9,11.0,1547,44.0,7128.080959999999,72,No Failure
297.9,308.8,10.900000000000034,1386,48.6,7053.897312,75,No Failure
298.0,308.9,10.899999999999977,1406,40.9,6021.965488,77,No Failure
298.0,309.0,11.0,1393,55.9,8154.410263999999,79,No Failure
297.9,309.0,11.100000000000023,2456,13.9,3574.973248,82,No Failure
298.0,309.0,11.0,1409,49.1,7244.728568,85,No Failure
298.0,308.9,10.899999999999977,1390,53.9,7845.72712,88,No Failure
298.0,309.0,11.0,1679,32.4,5696.726111999999,90,No Failure
298.0,308.9,10.899999999999977,1508,37.1,5858.748896,92,No Failure
297.9,308.8,10.900000000000034,1681,31.7,5580.287944,94,No Failure
297.7,308.8,11.100000000000023,1469,43.7,6722.531816,96,No Failure
297.8,308.8,11.0,1421,49.6,7380.833152,101,No Failure
297.7,308.8,11.100000000000023,1354,50.2,7117.902176,103,No Failure
297.7,308.8,11.100000000000023,1350,57.0,8058.204,105,No Failure
297.8,308.9,11.099999999999966,1282,58.1,7799.9854239999995,108,No Failure
297.8,309.0,11.199999999999989,1675,30.0,5262.179999999999,110,No Failure
297.9,309.0,11.100000000000023,1525,38.5,6148.373,113,No Failure
297.9,309.0,11.100000000000023,1382,43.9,6353.341455999999,116,No Failure
297.9,309.0,11.100000000000023,1450,46.8,7106.2991999999995,118,No Failure
298.0,309.1,11.100000000000023,1820,23.6,4497.93344,120,No Failure
298.0,309.1,11.100000000000023,1822,23.5,4483.79624,122,No Failure
298.0,309.1,11.100000000000023,1473,44.3,6833.388407999999,124,No Failure
298.1,309.1,11.0,1572,37.5,6173.244,126,No Failure
298.1,309.0,10.899999999999977,2042,17.8,3806.320672,129,No Failure
298.2,309.2,11.0,1922,22.6,4548.743584,132,No Failure
298.2,309.1,10.900000000000034,1539,36.5,5882.48892,134,No Failure
298.2,309.1,10.900000000000034,1350,52.0,7351.343999999999,136,No Failure
298.3,309.1,10.800000000000011,1403,45.1,6626.189416,138,No Failure
298.3,309.1,10.800000000000011,1904,20.3,4047.553664,140,No Failure
298.2,308.9,10.699999999999989,1592,35.2,5868.341248,142,No Failure
298.1,308.7,10.599999999999966,1556,31.6,5149.0405120000005,145,No Failure
298.1,308.8,10.699999999999989,1811,25.4,4817.057167999999,147,No Failure
298.2,308.8,10.600000000000023,1456,41.2,6281.859584,150,No Failure
298.2,308.8,10.600000000000023,1436,51.9,7804.614047999999,153,No Failure
298.1,308.7,10.599999999999966,1362,49.6,7074.380544,158,No Failure
298.1,308.7,10.599999999999966,1683,29.1,5128.693416,161,No Failure
298.2,308.7,10.5,1269,60.9,8092.9815119999985,163,No Failure
298.3,308.8,10.5,1454,49.0,7460.881119999999,166,No Failure
298.3,308.8,10.5,1767,27.3,5051.5985519999995,168,No Failure
298.3,308.9,10.599999999999966,1708,27.3,4882.926048,170,No Failure
298.3,308.9,10.599999999999966,1862,27.0,5264.6932799999995,172,No Failure
298.3,308.9,10.599999999999966,1695,30.7,5449.26228,174,No Failure
298.3,309.1,10.800000000000011,1488,40.6,6326.428416,176,No Failure
298.3,309.0,10.699999999999989,1657,32.2,5587.377488,179,No Failure
298.3,309.0,10.699999999999989,1823,25.9,4944.428104,181,No Failure
298.2,309.1,10.900000000000034,1651,28.8,4979.310336,186,No Failure
298.1,309.0,10.899999999999977,1533,36.1,5795.340936,189,No Failure
298.2,309.0,10.800000000000011,1508,40.5,6395.669279999999,192,No Failure
298.3,309.1,10.800000000000011,1616,31.1,5262.975872,195,No Failure
298.2,309.0,10.800000000000011,1651,31.5,5446.12068,197,No Failure
298.2,309.1,10.900000000000034,1569,35.2,5783.559936,199,No Failure
298.3,309.1,10.800000000000011,1296,58.7,7966.5949439999995,201,No Failure
298.3,309.0,10.699999999999989,1379,43.2,6238.463616,0,No Failure
298.2,309.0,10.800000000000011,1694,28.0,4967.07904,5,No Failure
298.2,309.0,10.800000000000011,1377,57.8,8334.727631999998,8,No Failure
298.3,309.0,10.699999999999989,1470,38.4,5911.23456,10,No Failure
298.3,309.1,10.800000000000011,1404,47.0,6910.26336,15,No Failure
298.3,309.1,10.800000000000011,1593,40.1,6689.440296,18,No Failure
298.3,309.0,10.699999999999989,1526,36.9,5896.720368,20,No Failure
298.3,308.9,10.599999999999966,1390,49.7,7234.37176,23,No Failure
298.2,308.9,10.699999999999989,1737,25.5,4638.41532,26,No Failure
298.2,308.8,10.600000000000023,1362,57.3,8172.621071999999,28,No Failure
298.2,308.8,10.600000000000023,1666,31.5,5495.60088,30,No Failure
298.2,308.8,10.600000000000023,1354,60.9,8635.064591999999,32,No Failure
298.2,308.8,10.600000000000023,1302,60.4,8235.264576,34,No Failure
298.2,308.7,10.5,1991,20.5,4274.19916,36,No Failure
298.2,308.6,10.400000000000034,1353,54.1,7665.221256,38,No Failure
298.2,308.7,10.5,1520,35.7,5682.526080000001,40,No Failure
298.2,308.7,10.5,1428,54.9,8209.754783999999,45,No Failure
298.2,308.7,10.5,1605,29.4,4941.42264,47,No Failure
298.1,308.7,10.599999999999966,1691,30.3,5365.570056,49,No Failure
298.2,308.7,10.5,1447,48.4,7334.044256,51,No Failure
298.2,308.8,10.600000000000023,1606,39.9,6710.394767999999,53,No Failure
298.2,308.8,10.600000000000023,1645,28.2,4857.85608,58,No Failure
298.2,308.8,10.600000000000023,1470,43.3,6665.532719999999,61,No Failure
298.2,308.9,10.699999999999989,1336,45.0,6295.7663999999995,66,No Failure
298.2,308.9,10.699999999999989,1414,44.3,6559.6817439999995,68,No Failure
298.3,309.0,10.699999999999989,1802,27.5,5189.3996,71,No Failure
298.2,308.9,10.699999999999989,1683,31.7,5586.927191999999,74,No Failure
298.2,309.0,10.800000000000011,1410,47.6,7028.387519999999,76,No Failure
298.2,308.9,10.699999999999989,1605,32.0,5378.419199999999,79,No Failure
298.2,308.9,10.699999999999989,1709,28.1,5028.958087999999,81,No Failure
298.2,308.9,10.699999999999989,1444,53.1,8029.552608000001,83,No Failure
298.2,308.9,10.699999999999989,1367,45.0,6441.850799999999,85,No Failure
298.2,309.0,10.800000000000011,1418,44.2,6563.388832000001,87,No Failure
298.2,309.0,10.800000000000011,1353,57.8,8189.460047999999,89,No Failure
298.2,309.0,10.800000000000011,1643,34.1,5867.074136,91,No Failure
298.3,309.1,10.800000000000011,1437,38.0,5718.340319999999,93,No Failure
298.1,309.0,10.899999999999977,1437,36.2,5447.471568,95,No Failure
298.2,309.0,10.800000000000011,1413,47.9,7087.732343999999,97,No Failure
298.2,309.0,10.800000000000011,1524,39.1,6240.097248,100,No Failure
298.1,308.9,10.799999999999955,1479,43.4,6721.830191999999,105,No Failure
298.1,308.9,10.799999999999955,1313,50.6,6957.366416,108,No Failure
298.1,308.9,10.799999999999955,1335,50.4,7045.980479999999,110,No Failure
298.1,308.9,10.799999999999955,1367,41.9,5998.078855999999,113,No Failure
298.1,308.9,10.799999999999955,1459,50.3,7685.159943999999,115,No Failure
298.1,308.9,10.799999999999955,1804,25.1,4741.763488,118,No Failure
298.2,309.0,10.800000000000011,1491,38.3,5980.067015999999,121,No Failure
298.3,309.1,10.800000000000011,1537,43.0,6921.04952,123,No Failure
298.3,309.1,10.800000000000011,1646,30.2,5205.547423999999,125,No Failure
298.3,309.2,10.899999999999977,1783,28.3,5284.056008,130,No Failure
298.3,309.1,10.800000000000011,1395,49.8,7275.003119999999,133,No Failure
298.4,309.1,10.700000000000045,1423,48.0,7152.7948799999995,135,No Failure
298.3,309.2,10.899999999999977,1562,37.6,6150.331264,137,No Failure
298.4,309.3,10.900000000000034,1549,40.8,6618.220224,139,No Failure
298.4,309.4,11.0,1540,43.2,6966.8121599999995,141,No Failure
298.5,309.4,10.899999999999977,1573,33.6,5534.745216,143,No Failure
298.5,309.4,10.899999999999977,1418,45.1,6697.032496,148,No Failure
298.5,309.4,10.899999999999977,1565,33.7,5522.98516,150,No Failure
298.5,309.5,11.0,1569,41.0,6736.53288,153,No Failure
298.5,309.4,10.899999999999977,1417,41.2,6113.595488,155,No Failure
298.5,309.5,11.0,1480,38.1,5904.95136,160,No Failure
298.5,309.4,10.899999999999977,1364,44.5,6356.294559999999,162,No Failure
298.5,309.4,10.899999999999977,1911,21.5,4302.57828,164,No Failure
298.4,309.3,10.900000000000034,1409,43.1,6359.425687999999,166,No Failure
298.4,309.2,10.800000000000011,1335,53.5,7479.3642,168,No Failure
298.5,309.3,10.800000000000011,1512,38.1,6032.625984,170,No Failure
298.6,309.4,10.799999999999955,1447,40.2,6091.499568,173,No Failure
298.6,309.3,10.699999999999989,1537,37.6,6051.894464,175,No Failure
298.6,309.3,10.699999999999989,1510,40.8,6451.589759999999,177,No Failure
298.6,309.3,10.699999999999989,1677,31.2,5479.201728,180,No Failure
298.5,309.2,10.699999999999989,1504,33.7,5307.712256,182,No Failure
298.5,309.1,10.600000000000023,2051,19.0,4080.8336799999997,184,No Failure
298.5,309.1,10.600000000000023,1474,41.3,6374.955663999999,189,No Failure
298.4,309.0,10.600000000000023,1507,36.1,5697.050744,191,No Failure
298.4,308.9,10.5,1496,37.9,5937.456448,194,No Failure
298.5,309.0,10.5,1921,22.0,4425.67664,196,No Failure
298.5,309.0,10.5,1450,40.5,6149.682,199,No Failure
298.4,308.9,10.5,1402,44.8,6577.4213119999995,201,No Failure
298.4,308.9,10.5,1501,50.0,7859.236,203,No Failure
298.5,308.9,10.399999999999977,1725,31.9,5762.4798,205,No Failure
298.5,308.9,10.399999999999977,1500,40.3,6330.323999999999,207,No Failure
298.5,309.0,10.5,1531,30.8,4938.050656,212,No Failure
298.5,309.0,10.5,1458,44.8,6840.142847999999,217,No Failure
298.4,308.9,10.5,1577,37.1,6126.821624,0,No Failure
298.3,308.9,10.599999999999966,1363,46.1,6580.007896,5,No Failure
298.3,308.9,10.599999999999966,1706,31.8,5681.143776,8,No Failure
298.3,308.8,10.5,1391,50.4,7341.542207999999,13,No Failure
298.2,308.8,10.600000000000023,1616,33.7,5702.967424,16,No Failure
298.2,308.8,10.600000000000023,1442,47.0,7097.29328,18,No Failure
298.2,308.8,10.600000000000023,1626,40.4,6879.098687999999,20,No Failure
298.2,308.7,10.5,1426,42.6,6361.4886719999995,23,No Failure
298.2,308.7,10.5,1436,49.1,7383.555872,26,No Failure
298.2,308.7,10.5,1599,36.2,6061.591536,28,No Failure
298.2,308.7,10.5,2186,17.8,4074.738976,31,No Failure
298.3,308.8,10.5,1645,30.4,5236.837759999999,33,No Failure
298.2,308.7,10.5,1780,27.9,5200.60464,35,No Failure
298.2,308.8,10.600000000000023,1345,44.3,6239.584119999999,37,No Failure
298.2,308.8,10.600000000000023,1607,31.9,5368.292775999999,39,No Failure
298.3,308.9,10.599999999999966,1708,28.0,5008.12928,42,No Failure
298.3,308.9,10.599999999999966,1270,52.7,7008.80488,44,No Failure
298.3,308.9,10.599999999999966,1646,25.4,4378.1756479999995,46,No Failure
298.2,308.7,10.5,1407,45.1,6645.080904,49,No Failure
298.1,308.7,10.599999999999966,1581,47.4,7847.653967999999,51,No Failure
298.0,308.6,10.600000000000023,1532,42.6,6834.362304,54,No Failure
298.0,308.6,10.600000000000023,1610,33.1,5580.633519999999,56,No Failure
298.0,308.5,10.5,1682,33.0,5812.58832,58,No Failure
297.9,308.5,10.600000000000023,1519,34.3,5456.090023999999,61,No Failure
297.9,308.5,10.600000000000023,1683,28.5,5022.94716,63,No Failure
298.0,308.6,10.600000000000023,1254,55.8,7327.5935039999995,65,No Failure
298.0,308.5,10.5,1461,48.0,7343.80416,68,No Failure
297.9,308.5,10.600000000000023,1472,45.1,6952.067583999999,70,No Failure
